ID,MONTHS_BALANCE,STATUS
5106121,-35,C
5106121,-36,C
5106121,-37,C
5106121,-38,C
5106121,-39,C
5106121,-40,C
5106121,-41,C
5106121,-42,C
5106121,-43,0
5106121,-44,0
5106121,-45,0
5106121,-46,0
5106121,-47,0
5106121,-48,0
5106122,0,C
5106122,-1,C
5106122,-2,C
5106122,-3,C
5106122,-4,C
5106122,-5,C
5106122,-6,C
5106122,-7,C
5106122,-8,C
5106122,-9,C
5106122,-10,C
5106122,-11,C
5106122,-12,C
5106122,-13,C
5106122,-14,C
5106122,-15,C
5106122,-16,C
5106122,-17,C
5106122,-18,C
5106122,-19,C
5106122,-20,0
5106122,-21,0
5106122,-22,0
5106122,-23,0
5106122,-24,0
5106122,-25,0
5106125,0,0
5106125,-1,0
5106125,-2,X
5106125,-3,X
5106125,-4,X
5106125,-5,0
5106125,-6,X
5106125,-7,0
5106125,-8,X
5106125,-9,X
5106125,-10,X
5106125,-11,0
5106125,-12,0
5106125,-13,0
5106125,-14,X
5106125,-15,0
5106125,-16,X
5106127,-26,0
5106127,-27,0
5106127,-28,0
5106127,-29,0
5106127,-30,0
5106127,-31,0
5106127,-32,0
5106127,-33,0
5106127,-34,0
5106127,-35,0
5106127,-36,X
5106128,0,C
5106128,-1,C
5106128,-2,C
5106128,-3,C
5106128,-4,C
5106128,-5,C
5106128,-6,C
5106128,-7,C
5106128,-8,C
5106128,-9,C
5106128,-10,C
5106128,-11,C
5106128,-12,C
5106128,-13,C
5106128,-14,C
5106128,-15,C
5106128,-16,C
5106128,-17,C
5106128,-18,C
5106128,-19,C
5106128,-20,C
5106128,-21,C
5106128,-22,C
5106128,-23,C
5106128,-24,C
5106128,-25,C
5106128,-26,C
5106128,-27,C
5106128,-28,C
5106128,-29,C
5106128,-30,C
5106128,-31,C
5106128,-32,C
5106128,-33,C
5106128,-34,C
5106128,-35,C
5106128,-36,C
5106128,-37,C
5106128,-38,C
5106128,-39,C
5106128,-40,C
5106128,-41,C
5106128,-42,C
5106128,-43,C
5106128,-44,C
5106128,-45,C
5106128,-46,C
5106128,-47,0
5106128,-48,0
5106128,-49,0
5106128,-50,0
5106128,-51,0
5106128,-52,1
5106128,-53,0
5106128,-54,0
5106128,-55,0
5106128,-56,0
5106128,-57,X
5106128,-58,X
5106129,0,C
5106129,-1,C
5106129,-2,C
5106129,-3,C
5106129,-4,C
5106129,-5,C
5106129,-6,C
5106129,-7,C
5106129,-8,C
5106129,-9,C
5106129,-10,C
5106129,-11,C
5106129,-12,C
5106129,-13,C
5106129,-14,C
5106129,-15,C
5106129,-16,C
5106129,-17,C
5106129,-18,C
5106129,-19,C
5106129,-20,C
5106129,-21,C
5106129,-22,C
5106129,-23,C
5106129,-24,C
5106129,-25,C
5106129,-26,C
5106129,-27,C
5106129,-28,C
5106129,-29,C
5106129,-30,C
5106129,-31,C
5106129,-32,C
5106129,-33,C
5106129,-34,C
5106129,-35,C
5106129,-36,C
5106129,-37,C
5106129,-38,C
5106129,-39,C
5106129,-40,C
5106129,-41,C
5106129,-42,X
5106129,-43,X
5106129,-44,X
5106129,-45,X
5106129,-46,X
5106129,-47,X
5106129,-48,X
5106129,-49,X
5106129,-50,X
5106129,-51,X
5106129,-52,X
5106129,-53,X
5106134,0,C
5106134,-1,C
5106134,-2,C
5106134,-3,C
5106134,-4,C
5106134,-5,C
5106134,-6,C
5106134,-7,C
5106134,-8,C
5106134,-9,C
5106134,-10,C
5106134,-11,C
5106134,-12,C
5106134,-13,C
5106134,-14,C
5106134,-15,C
5106134,-16,C
5106134,-17,C
5106134,-18,C
5106134,-19,C
5106134,-20,C
5106134,-21,C
5106134,-22,C
5106134,-23,0
5106134,-24,0
5106134,-25,0
5106134,-26,0
5106134,-27,0
5106134,-28,X
5106134,-29,X
5106134,-30,0
5106134,-31,X
5106134,-32,0
5106134,-33,0
5106134,-34,0
5106134,-35,0
5106134,-36,X
5106134,-37,0
5106134,-38,0
5106134,-39,0
5106134,-40,X
5106135,0,0
5106135,-1,0
5106135,-2,0
5106135,-3,1
5106135,-4,0
5106135,-5,0
5106135,-6,0
5106135,-7,0
5106135,-8,X
5106135,-9,X
5106136,0,0
5106136,-1,0
5106136,-2,0
5106136,-3,0
5106136,-4,0
5106136,-5,0
5106136,-6,0
5106137,0,C
5106137,-1,C
5106137,-2,C
5106137,-3,C
5106137,-4,C
5106137,-5,C
5106137,-6,C
5106137,-7,C
5106137,-8,C
5106137,-9,C
5106137,-10,C
5106137,-11,C
5106137,-12,0
5106137,-13,1
5106137,-14,0
5106137,-15,0
5106137,-16,0
5106137,-17,0
5106137,-18,0
5106137,-19,0
5106137,-20,0
5106137,-21,0
5106137,-22,0
5106137,-23,0
5106137,-24,0
5106139,-13,C
5106139,-14,C
5106139,-15,C
5106139,-16,C
5106139,-17,C
5106139,-18,C
5106139,-19,C
5106139,-20,C
5106139,-21,C
5106139,-22,C
5106139,-23,C
5106139,-24,C
5106139,-25,0
5106139,-26,1
5106139,-27,0
5106139,-28,0
5106139,-29,0
5106139,-30,0
5106139,-31,0
5106139,-32,0
5106139,-33,0
5106139,-34,0
5106139,-35,0
5106139,-36,0
5106139,-37,0
5106140,0,C
5106140,-1,C
5106140,-2,C
5106140,-3,C
5106140,-4,C
5106140,-5,C
5106140,-6,C
5106140,-7,C
5106140,-8,C
5106140,-9,C
5106140,-10,C
5106140,-11,C
5106140,-12,0
5106140,-13,1
5106140,-14,0
5106140,-15,0
5106140,-16,0
5106140,-17,0
5106140,-18,0
5106140,-19,0
5106140,-20,0
5106140,-21,0
5106140,-22,0
5106140,-23,0
5106140,-24,0
5106141,-29,C
5106141,-30,C
5106141,-31,C
5106141,-32,C
5106141,-33,C
5106141,-34,C
5106141,-35,C
5106141,-36,C
5106141,-37,C
5106141,-38,C
5106141,-39,C
5106141,-40,C
5106141,-41,C
5106141,-42,C
5106141,-43,0
5106141,-44,0
5106141,-45,X
5106141,-46,X
5106141,-47,X
5106143,-29,C
5106143,-30,C
5106143,-31,C
5106143,-32,C
5106143,-33,C
5106143,-34,C
5106143,-35,C
5106143,-36,C
5106143,-37,C
5106143,-38,C
5106143,-39,C
5106143,-40,C
5106143,-41,C
5106143,-42,C
5106143,-43,0
5106143,-44,0
5106143,-45,X
5106143,-46,X
5106143,-47,X
5106146,0,0
5106146,-1,0
5106146,-2,X
5106146,-3,X
5106146,-4,X
5106147,-11,X
5106147,-12,X
5106147,-13,0
5106147,-14,0
5106147,-15,0
5106147,-16,0
5106147,-17,0
5106147,-18,0
5106147,-19,0
5106147,-20,0
5106148,0,X
5106148,-1,X
5106148,-2,X
5106148,-3,X
5106148,-4,X
5106148,-5,X
5106148,-6,X
5106148,-7,X
5106148,-8,X
5106148,-9,X
5106148,-10,X
5106148,-11,X
5106148,-12,X
5106148,-13,X
5106148,-14,X
5106148,-15,X
5106148,-16,X
5106148,-17,X
5106148,-18,X
5106148,-19,X
5106148,-20,X
5106148,-21,X
5106148,-22,X
5106148,-23,X
5106149,-23,C
5106149,-24,C
5106149,-25,0
5106149,-26,0
5106149,-27,0
5106149,-28,0
5106149,-29,0
5106149,-30,0
5106149,-31,0
5106149,-32,0
5106149,-33,0
5106149,-34,0
5106149,-35,0
5106149,-36,0
5106151,-17,C
5106151,-18,C
5106151,-19,C
5106151,-20,C
5106151,-21,C
5106151,-22,C
5106151,-23,C
5106151,-24,C
5106151,-25,C
5106151,-26,C
5106151,-27,C
5106151,-28,C
5106151,-29,C
5106151,-30,C
5106151,-31,C
5106151,-32,C
5106151,-33,C
5106151,-34,C
5106151,-35,C
5106151,-36,C
5106151,-37,C
5106151,-38,C
5106151,-39,C
5106151,-40,C
5106151,-41,C
5106151,-42,C
5106151,-43,C
5106151,-44,C
5106151,-45,C
5106151,-46,C
5106151,-47,C
5106151,-48,C
5106151,-49,C
5106151,-50,C
5106151,-51,C
5106151,-52,C
5106151,-53,C
5106151,-54,0
5106151,-55,0
5106151,-56,0
5106151,-57,0
5106151,-58,0
5106151,-59,0
5106152,0,C
5106152,-1,C
5106152,-2,C
5106152,-3,C
5106152,-4,C
5106152,-5,C
5106152,-6,0
5106152,-7,0
5106152,-8,0
5106152,-9,0
5106152,-10,0
5106152,-11,0
5106153,0,C
5106153,-1,C
5106153,-2,C
5106153,-3,0
5106153,-4,0
5106153,-5,0
5106153,-6,0
5106153,-7,0
5106153,-8,0
5106154,0,C
5106154,-1,C
5106154,-2,0
5106154,-3,0
5106154,-4,0
5106154,-5,0
5106154,-6,0
5106154,-7,0
5106155,0,0
5106155,-1,0
5106155,-2,0
5106155,-3,0
5106155,-4,0
5106155,-5,0
5106156,0,C
5106156,-1,0
5106157,0,C
5106157,-1,C
5106157,-2,C
5106157,-3,C
5106157,-4,C
5106157,-5,C
5106157,-6,C
5106157,-7,C
5106157,-8,C
5106157,-9,C
5106157,-10,C
5106157,-11,C
5106157,-12,C
5106157,-13,C
5106157,-14,C
5106157,-15,C
5106157,-16,C
5106157,-17,C
5106157,-18,C
5106157,-19,C
5106157,-20,C
5106157,-21,C
5106157,-22,C
5106157,-23,C
5106157,-24,X
5106157,-25,0
5106157,-26,0
5106157,-27,0
5106157,-28,0
5106157,-29,0
5106157,-30,0
5106157,-31,0
5106157,-32,0
5106157,-33,1
5106157,-34,1
5106157,-35,0
5106158,-11,X
5106158,-12,0
5106158,-13,0
5106158,-14,0
5106158,-15,0
5106158,-16,0
5106158,-17,0
5106158,-18,0
5106158,-19,0
5106158,-20,0
5106158,-21,0
5106159,0,C
5106159,-1,C
5106159,-2,C
5106159,-3,C
5106159,-4,C
5106159,-5,C
5106159,-6,C
5106159,-7,X
5106159,-8,X
5106159,-9,X
5106159,-10,X
5106159,-11,0
5106159,-12,X
5106159,-13,0
5106159,-14,0
5106159,-15,0
5106159,-16,0
5106159,-17,0
5106159,-18,0
5106159,-19,X
5106159,-20,0
5106159,-21,0
5106159,-22,0
5106159,-23,X
5106160,-12,C
5106160,-13,C
5106160,-14,C
5106160,-15,C
5106160,-16,C
5106160,-17,C
5106160,-18,0
5106160,-19,0
5106160,-20,0
5106160,-21,0
5106160,-22,0
5106160,-23,0
5106160,-24,0
5106160,-25,0
5106160,-26,0
5106160,-27,0
5106160,-28,0
5106160,-29,0
5106160,-30,0
5106160,-31,0
5106160,-32,0
5106160,-33,0
5106160,-34,0
5106160,-35,0
5106161,-23,C
5106161,-24,C
5106161,-25,C
5106161,-26,C
5106161,-27,C
5106161,-28,C
5106161,-29,C
5106161,-30,C
5106161,-31,X
5106161,-32,X
5106161,-33,X
5106161,-34,X
5106161,-35,0
5106161,-36,X
5106161,-37,0
5106161,-38,0
5106161,-39,0
5106161,-40,0
5106161,-41,0
5106161,-42,0
5106161,-43,X
5106161,-44,0
5106161,-45,0
5106161,-46,0
5106161,-47,X
5106163,-6,X
5106163,-7,X
5106163,-8,0
5106163,-9,0
5106163,-10,0
5106163,-11,0
5106163,-12,0
5106163,-13,0
5106163,-14,0
5106163,-15,0
5106163,-16,0
5106163,-17,0
5106163,-18,0
5106163,-19,0
5106163,-20,0
5106164,0,X
5106164,-1,0
5106164,-2,X
5106164,-3,0
5106164,-4,0
5106164,-5,0
5106164,-6,0
5106164,-7,0
5106164,-8,0
5106164,-9,X
5106164,-10,0
5106164,-11,0
5106164,-12,0
5106164,-13,X
5106165,0,X
5106165,-1,X
5106165,-2,X
5106165,-3,X
5106165,-4,X
5106165,-5,X
5106165,-6,X
5106165,-7,X
5106165,-8,X
5106165,-9,X
5106165,-10,X
5106165,-11,X
5106166,0,0
5106166,-1,0
5106166,-2,0
5106166,-3,0
5106166,-4,X
5106166,-5,0
5106166,-6,0
5106166,-7,0
5106166,-8,X
5111062,-14,X
5111062,-15,0
5111062,-16,0
5111062,-17,0
5111062,-18,0
5111062,-19,0
5111062,-20,0
5111062,-21,0
5111062,-22,0
5111062,-23,0
5111062,-24,0
5111062,-25,0
5111063,-21,0
5111063,-22,0
5111063,-23,0
5111063,-24,0
5111063,-25,0
5111063,-26,0
5111063,-27,0
5111063,-28,0
5111063,-29,X
5111064,-2,X
5111064,-3,0
5111064,-4,0
5111064,-5,0
5111064,-6,0
5111064,-7,0
5111064,-8,0
5111064,-9,0
5111064,-10,0
5111064,-11,0
5111064,-12,0
5111064,-13,0
5111065,0,0
5111065,-1,0
5111065,-2,0
5111065,-3,0
5111065,-4,0
5111065,-5,0
5111065,-6,0
5111065,-7,0
5111065,-8,X
5111067,-13,0
5111067,-14,0
5111067,-15,0
5111067,-16,0
5111067,-17,0
5111067,-18,0
5111067,-19,0
5111067,-20,0
5111067,-21,X
5111068,0,C
5111068,-1,C
5111068,-2,C
5111068,-3,C
5111068,-4,C
5111068,-5,C
5111068,-6,C
5111068,-7,0
5111068,-8,1
5111068,-9,1
5111068,-10,0
5111069,0,C
5111069,-1,C
5111069,-2,C
5111069,-3,C
5111069,-4,1
5111069,-5,0
5111069,-6,0
5111069,-7,0
5111069,-8,0
5111069,-9,0
5111069,-10,0
5111069,-11,0
5111069,-12,0
5111069,-13,0
5111069,-14,0
5111069,-15,0
5111069,-16,0
5111069,-17,0
5111069,-18,0
5111069,-19,0
5111069,-20,0
5111069,-21,0
5111069,-22,0
5111069,-23,0
5111071,0,C
5111071,-1,C
5111071,-2,C
5111071,-3,C
5111071,-4,C
5111071,-5,C
5111071,-6,C
5111071,-7,C
5111071,-8,0
5111071,-9,0
5111071,-10,0
5111071,-11,X
5111072,0,C
5111072,-1,C
5111072,-2,C
5111072,-3,C
5111072,-4,C
5111072,-5,C
5111072,-6,C
5111072,-7,C
5111072,-8,C
5111072,-9,C
5111072,-10,C
5111072,-11,C
5111072,-12,C
5111072,-13,C
5111072,-14,C
5111072,-15,C
5111072,-16,C
5111072,-17,C
5111072,-18,1
5111072,-19,0
5111072,-20,0
5111072,-21,0
5111072,-22,0
5111072,-23,0
5111072,-24,0
5111072,-25,0
5111072,-26,0
5111072,-27,0
5111072,-28,0
5111072,-29,0
5111072,-30,0
5111072,-31,0
5111072,-32,0
5111072,-33,0
5111072,-34,0
5111072,-35,0
5111072,-36,0
5111072,-37,0
5111076,0,0
5111076,-1,0
5111076,-2,0
5111076,-3,0
5111076,-4,0
5111076,-5,0
5111076,-6,0
5111076,-7,0
5111076,-8,0
5111076,-9,0
5111076,-10,0
5111076,-11,0
5111076,-12,0
5111076,-13,0
5111076,-14,0
5111076,-15,0
5111076,-16,0
5111076,-17,0
5111077,0,C
5111077,-1,C
5111077,-2,C
5111077,-3,C
5111077,-4,C
5111077,-5,C
5111077,-6,C
5111077,-7,C
5111077,-8,C
5111077,-9,C
5111077,-10,C
5111077,-11,C
5111077,-12,C
5111077,-13,C
5111077,-14,C
5111077,-15,C
5111077,-16,0
5111077,-17,0
5111078,0,C
5111078,-1,C
5111078,-2,C
5111078,-3,C
5111078,-4,C
5111078,-5,C
5111078,-6,C
5111078,-7,C
5111078,-8,C
5111078,-9,C
5111078,-10,C
5111078,-11,C
5111078,-12,C
5111078,-13,C
5111078,-14,C
5111078,-15,C
5111078,-16,C
5111078,-17,1
5111078,-18,0
5111078,-19,0
5111078,-20,0
5111078,-21,0
5111078,-22,0
5111078,-23,0
5111078,-24,0
5111078,-25,0
5111078,-26,0
5111078,-27,0
5111078,-28,0
5111078,-29,0
5111078,-30,0
5111078,-31,0
5111078,-32,0
5111078,-33,0
5111078,-34,0
5111078,-35,0
5111078,-36,0
5111079,-21,0
5111079,-22,0
5111079,-23,0
5111079,-24,0
5111079,-25,0
5111079,-26,0
5111079,-27,0
5111079,-28,0
5111079,-29,0
5111079,-30,0
5111079,-31,0
5111079,-32,X
5111079,-33,0
5111079,-34,0
5111079,-35,0
5111079,-36,0
5111079,-37,0
5111079,-38,0
5111080,0,0
5111080,-1,0
5111080,-2,0
5111080,-3,0
5111080,-4,0
5111080,-5,0
5111080,-6,X
5111080,-7,0
5111080,-8,0
5111080,-9,0
5111080,-10,0
5111080,-11,0
5111080,-12,0
5111082,0,C
5111082,-1,C
5111082,-2,C
5111082,-3,C
5111082,-4,C
5111082,-5,C
5111082,-6,C
5111082,-7,C
5111082,-8,C
5111082,-9,C
5111082,-10,C
5111082,-11,C
5111082,-12,C
5111082,-13,C
5111082,-14,C
5111082,-15,C
5111082,-16,C
5111082,-17,C
5111082,-18,0
5111082,-19,0
5111082,-20,0
5111082,-21,X
5111082,-22,0
5111082,-23,0
5111082,-24,X
5111082,-25,0
5111082,-26,0
5111082,-27,0
5111082,-28,0
5111082,-29,0
5111082,-30,2
5111082,-31,0
5111082,-32,0
5111082,-33,0
5111082,-34,X
5111082,-35,X
5111082,-36,X
5111082,-37,X
5111082,-38,X
5111082,-39,X
5111082,-40,X
5111082,-41,X
5111082,-42,X
5111084,0,C
5111084,-1,C
5111084,-2,C
5111084,-3,0
5111084,-4,0
5111084,-5,0
5111084,-6,0
5111084,-7,0
5111084,-8,0
5111084,-9,0
5111084,-10,0
5111084,-11,0
5111084,-12,0
5111084,-13,0
5111084,-14,X
5111085,0,0
5111085,-1,0
5111085,-2,0
5111085,-3,0
5111085,-4,0
5111085,-5,0
5111085,-6,0
5111085,-7,0
5111085,-8,0
5111085,-9,0
5111086,0,C
5111086,-1,C
5111086,-2,C
5111086,-3,C
5111086,-4,C
5111086,-5,C
5111086,-6,C
5111086,-7,C
5111086,-8,C
5111086,-9,C
5111086,-10,C
5111086,-11,C
5111086,-12,C
5111086,-13,C
5111086,-14,C
5111086,-15,0
5111086,-16,0
5111086,-17,0
5111086,-18,0
5111086,-19,0
5111086,-20,0
5111086,-21,0
5111086,-22,0
5111086,-23,0
5111086,-24,0
5111086,-25,0
5111086,-26,0
5111087,0,C
5111087,-1,C
5111087,-2,C
5111087,-3,C
5111087,-4,C
5111087,-5,C
5111087,-6,C
5111087,-7,C
5111087,-8,C
5111087,-9,C
5111087,-10,C
5111087,-11,C
5111087,-12,0
5111087,-13,0
5111087,-14,0
5111087,-15,0
5111087,-16,0
5111087,-17,0
5111087,-18,0
5111087,-19,0
5111087,-20,0
5111087,-21,0
5111087,-22,0
5111088,-1,X
5111088,-2,0
5111088,-3,0
5111088,-4,X
5111088,-5,X
5111088,-6,X
5111088,-7,X
5111088,-8,X
5111088,-9,X
5111088,-10,X
5111088,-11,X
5111088,-12,X
5111088,-13,X
5111088,-14,X
5111088,-15,X
5111088,-16,0
5111088,-17,0
5111088,-18,0
5111088,-19,0
5111088,-20,0
5111088,-21,0
5111088,-22,0
5111088,-23,0
5111088,-24,0
5111088,-25,X
5111089,-12,C
5111089,-13,C
5111089,-14,C
5111089,-15,C
5111089,-16,C
5111089,-17,C
5111089,-18,C
5111089,-19,C
5111089,-20,C
5111089,-21,C
5111089,-22,C
5111089,-23,C
5111089,-24,C
5111089,-25,C
5111089,-26,C
5111089,-27,C
5111089,-28,C
5111089,-29,C
5111089,-30,C
5111089,-31,C
5111089,-32,C
5111089,-33,C
5111089,-34,C
5111089,-35,C
5111089,-36,C
5111089,-37,C
5111089,-38,C
5111089,-39,C
5111089,-40,C
5111089,-41,0
5111089,-42,X
5111089,-43,X
5111089,-44,X
5111090,-7,X
5111090,-8,0
5111090,-9,0
5111090,-10,0
5111090,-11,0
5111090,-12,0
5111090,-13,0
5111090,-14,0
5111090,-15,0
5111090,-16,0
5111090,-17,0
5111090,-18,0
5111090,-19,0
5111090,-20,0
5111090,-21,0
5111090,-22,0
5111090,-23,0
5111090,-24,0
5111090,-25,0
5111090,-26,0
5111090,-27,0
5111090,-28,0
5111090,-29,0
5111090,-30,0
5111090,-31,X
5111091,0,C
5111091,-1,C
5111091,-2,C
5111091,-3,C
5111091,-4,C
5111091,-5,C
5111091,-6,C
5111091,-7,C
5111091,-8,C
5111091,-9,C
5111091,-10,C
5111091,-11,C
5111091,-12,C
5111091,-13,C
5111091,-14,C
5111091,-15,C
5111091,-16,C
5111091,-17,C
5111091,-18,C
5111091,-19,C
5111091,-20,0
5111091,-21,0
5111091,-22,0
5111091,-23,0
5111092,-16,C
5111092,-17,C
5111092,-18,C
5111092,-19,C
5111092,-20,C
5111092,-21,C
5111092,-22,C
5111092,-23,C
5111092,-24,C
5111092,-25,C
5111092,-26,C
5111092,-27,C
5111092,-28,C
5111092,-29,0
5111092,-30,0
5111092,-31,0
5111092,-32,0
5111092,-33,0
5111092,-34,0
5111092,-35,0
5111092,-36,0
5111092,-37,0
5111092,-38,0
5111092,-39,0
5111093,-2,C
5111093,-3,C
5111093,-4,C
5111093,-5,C
5111093,-6,C
5111093,-7,C
5111093,-8,C
5111093,-9,C
5111093,-10,0
5111093,-11,0
5111093,-12,0
5111093,-13,0
5111093,-14,0
5111093,-15,0
5111094,0,0
5111094,-1,0
5111094,-2,0
5111094,-3,0
5111094,-4,0
5111094,-5,0
5111094,-6,0
5111094,-7,0
5111094,-8,0
5111094,-9,0
5111094,-10,0
5111094,-11,0
5111094,-12,0
5111094,-13,0
5111095,0,C
5111095,-1,C
5111095,-2,C
5111095,-3,C
5111095,-4,C
5111095,-5,C
5111095,-6,C
5111095,-7,C
5111095,-8,C
5111095,-9,C
5111095,-10,C
5111095,-11,C
5111095,-12,C
5111095,-13,C
5111095,-14,C
5111095,-15,C
5111095,-16,C
5111095,-17,C
5111095,-18,C
5111095,-19,C
5111095,-20,0
5111095,-21,0
5111095,-22,0
5111096,0,C
5111096,-1,C
5111096,-2,C
5111096,-3,0
5111096,-4,0
5111096,-5,0
5111097,-8,C
5111097,-9,C
5111097,-10,0
5111097,-11,0
5111097,-12,0
5111097,-13,0
5111097,-14,0
5111097,-15,0
5111097,-16,0
5111097,-17,0
5111097,-18,0
5111097,-19,0
5111097,-20,0
5111097,-21,0
5111097,-22,0
5111097,-23,0
5111097,-24,0
5111097,-25,0
5111098,0,C
5111098,-1,C
5111098,-2,C
5111098,-3,C
5111098,-4,C
5111098,-5,C
5111098,-6,1
5111098,-7,0
5111098,-8,1
5111098,-9,0
5111098,-10,0
5111098,-11,0
5111098,-12,0
5111098,-13,0
5111098,-14,X
5111099,0,0
5111099,-1,0
5111099,-2,0
5111099,-3,0
5111099,-4,0
5111099,-5,X
5111100,0,C
5111100,-1,C
5111100,-2,1
5111100,-3,0
5111100,-4,1
5111100,-5,0
5111100,-6,0
5111100,-7,0
5111100,-8,0
5111100,-9,0
5111100,-10,X
5111101,0,C
5111101,-1,C
5111101,-2,C
5111101,-3,C
5111101,-4,C
5111101,-5,C
5111101,-6,C
5111101,-7,C
5111101,-8,C
5111101,-9,C
5111101,-10,C
5111101,-11,C
5111101,-12,C
5111101,-13,C
5111101,-14,C
5111101,-15,C
5111101,-16,C
5111101,-17,C
5111101,-18,C
5111101,-19,C
5111101,-20,C
5111101,-21,0
5111101,-22,0
5111102,0,C
5111102,-1,C
5111102,-2,C
5111102,-3,C
5111102,-4,C
5111102,-5,C
5111102,-6,C
5111102,-7,C
5111102,-8,C
5111102,-9,C
5111102,-10,C
5111102,-11,C
5111102,-12,C
5111102,-13,C
5111102,-14,C
5111102,-15,C
5111102,-16,C
5111102,-17,C
5111102,-18,C
5111102,-19,C
5111102,-20,C
5111102,-21,C
5111102,-22,C
5111102,-23,C
5111102,-24,C
5111102,-25,C
5111102,-26,C
5111102,-27,C
5111102,-28,C
5111102,-29,C
5111102,-30,C
5111102,-31,C
5111102,-32,C
5111102,-33,C
5111102,-34,C
5111102,-35,C
5111102,-36,C
5111102,-37,C
5111102,-38,C
5111102,-39,C
5111102,-40,C
5111102,-41,C
5111102,-42,C
5111102,-43,C
5111102,-44,C
5111102,-45,C
5111102,-46,C
5111102,-47,C
5111102,-48,C
5111102,-49,C
5111102,-50,C
5111102,-51,C
5111102,-52,C
5111102,-53,C
5111102,-54,C
5111102,-55,C
5111102,-56,0
5111102,-57,0
5111102,-58,0
5111102,-59,0
5111103,0,0
5111103,-1,X
5111103,-2,0
5111103,-3,0
5111103,-4,0
5111103,-5,X
5111103,-6,0
5111103,-7,X
5111103,-8,0
5111103,-9,X
5111103,-10,X
5111103,-11,0
5111103,-12,X
5111103,-13,X
5111103,-14,0
5111103,-15,0
5111103,-16,0
5111103,-17,X
5111103,-18,0
5111103,-19,X
5111103,-20,0
5111103,-21,X
5111103,-22,X
5111103,-23,X
5111103,-24,X
5111103,-25,X
5111103,-26,X
5111103,-27,X
5111103,-28,X
5111103,-29,X
5111103,-30,X
5111103,-31,X
5111103,-32,X
5111103,-33,X
5111104,0,C
5111104,-1,C
5111104,-2,C
5111104,-3,C
5111104,-4,C
5111104,-5,C
5111104,-6,C
5111104,-7,C
5111104,-8,C
5111104,-9,C
5111104,-10,C
5111104,-11,C
5111104,-12,C
5111104,-13,C
5111104,-14,C
5111104,-15,C
5111104,-16,C
5111104,-17,C
5111104,-18,C
5111104,-19,C
5111104,-20,C
5111104,-21,C
5111104,-22,C
5111104,-23,0
5111104,-24,0
5111104,-25,0
5111104,-26,0
5111106,0,X
5111106,-1,X
5111106,-2,X
5111106,-3,X
5111106,-4,X
5111106,-5,X
5111106,-6,X
5111106,-7,X
5111106,-8,X
5111106,-9,X
5111106,-10,X
5111106,-11,X
5111106,-12,X
5111106,-13,X
5111106,-14,X
5111106,-15,X
5111107,0,X
5111107,-1,X
5111107,-2,X
5111107,-3,X
5111107,-4,X
5111107,-5,X
5111107,-6,X
5111107,-7,X
5111107,-8,X
5111107,-9,X
5111107,-10,X
5111107,-11,X
5111107,-12,X
5111107,-13,X
5111107,-14,X
5111107,-15,X
5111108,0,0
5111108,-1,0
5111108,-2,0
5111108,-3,X
5111109,0,0
5111109,-1,0
5111109,-2,0
5111109,-3,0
5111109,-4,0
5111109,-5,0
5111109,-6,0
5111109,-7,X
5111110,-7,0
5111110,-8,0
5111110,-9,0
5111110,-10,0
5111110,-11,0
5111110,-12,0
5111110,-13,0
5111110,-14,X
5111110,-15,X
5111111,0,0
5111111,-1,0
5111112,-2,0
5111113,-5,C
5111113,-6,C
5111113,-7,0
5111114,0,X
5111115,0,C
5111115,-1,C
5111115,-2,C
5111115,-3,C
5111115,-4,C
5111115,-5,C
5111115,-6,C
5111115,-7,0
5111115,-8,X
5111115,-9,X
5111115,-10,0
5111115,-11,X
5111116,-5,C
5111116,-6,C
5111116,-7,C
5111116,-8,C
5111116,-9,C
5111116,-10,C
5111116,-11,C
5111116,-12,C
5111116,-13,C
5111116,-14,0
5111116,-15,0
5111116,-16,0
5111116,-17,0
5111116,-18,0
5111116,-19,0
5111116,-20,0
5111116,-21,0
5111116,-22,0
5111116,-23,0
5111116,-24,0
5111116,-25,0
5111117,-14,0
5111117,-15,0
5111117,-16,0
5111117,-17,0
5111117,-18,0
5111117,-19,0
5111117,-20,X
5111117,-21,0
5111117,-22,0
5111117,-23,0
5111117,-24,0
5111117,-25,X
5111117,-26,0
5111117,-27,X
5111117,-28,0
5111117,-29,0
5111117,-30,0
5111117,-31,0
5111117,-32,0
5111117,-33,X
5111117,-34,0
5111117,-35,0
5111117,-36,0
5111117,-37,0
5111117,-38,0
5111117,-39,0
5111117,-40,X
5111118,0,C
5111118,-1,C
5111118,-2,C
5111118,-3,C
5111118,-4,C
5111118,-5,C
5111118,-6,C
5111118,-7,C
5111118,-8,C
5111118,-9,0
5111118,-10,0
5111118,-11,0
5111118,-12,0
5111118,-13,0
5111118,-14,0
5111118,-15,0
5111118,-16,0
5111118,-17,0
5111118,-18,0
5111118,-19,0
5111118,-20,0
5111119,0,0
5111119,-1,0
5111119,-2,0
5111119,-3,0
5111119,-4,0
5111119,-5,X
5111119,-6,0
5111119,-7,0
5111119,-8,0
5111119,-9,0
5111119,-10,0
5111119,-11,0
5111119,-12,X
5111120,-12,C
5111120,-13,C
5111120,-14,C
5111120,-15,C
5111120,-16,C
5111120,-17,C
5111120,-18,C
5111120,-19,C
5111120,-20,C
5111120,-21,0
